analysis	cohort	sample	signal	width	jsd	tv	hellinger	oops_ap	zoops_ap	oops_conf	zoops_conf	zoops_fraction	oops_resampling	zoops_resampling
gabpa_width	gabpa-a549-encsr000bpy	8	50.0	13	0.40009835019208884	0.6080983297347998	0.5447603151618712	0.08988438120602267	0.07036900762682896	0.0	5.495398776462213	0.171	0.15068179838630136	0.6371046342859278
gabpa_width	gabpa-a549-encsr000bpy	8	50.0	14	0.3777645325473455	0.6155439704563991	0.5266410557597533	0.0887096679781937	0.07021498505923997	0.0	5.522886091114281	0.191	0.13379333095460147	0.6077547862071432
gabpa_width	gabpa-a549-encsr000bpy	8	75.0	10	0.46062343044756987	0.6314626000000001	0.6098501809334569	0.14609608671423993	0.07162583670236554	0.0	4.441719278262345	0.139	0.013373481252220196	0.11203256634242945
gabpa_width	gabpa-a549-encsr000bpy	8	75.0	11	0.4275106333889157	0.6146187354839008	0.5737623665574969	0.12623175289763958	0.07164997534482269	0.0	4.791283976130911	0.155	0.016996617514613566	0.15096300794842
gabpa_width	gabpa-a549-encsr000bpy	8	75.0	12	0.47599323869530114	0.6588612569444896	0.6157571561955577	0.13909620143971302	0.07071952391922588	0.0	4.898562747613562	0.096	0.013624243380123321	0.05074905633925499
gabpa_width	gabpa-a549-encsr000bpy	8	75.0	13	0.39096382897098436	0.6082259552094118	0.5441451152848077	0.09969975773649423	0.07150686717282873	0.0	5.031071119657925	0.158	0.11700003912556703	0.1715791139430673
gabpa_width	gabpa-a549-encsr000bpy	8	75.0	14	0.3656819435372448	0.5866408393939821	0.5325683289771935	0.09989147709438742	0.07105489183445954	0.0	5.122303353702609	0.165	0.019240115395703618	0.08461411316778608
gabpa_width	gabpa-a549-encsr000bpy	8	100.0	10	0.4424629835857396	0.6166303	0.5692683203943211	0.33426736609073354	0.07424898262451592	0.0	3.7950730590092854	0.092	0.18824540519313981	0.5047952982755624
gabpa_width	gabpa-a549-encsr000bpy	8	100.0	11	0.45062558993010843	0.6003148181818182	0.6001527274371375	0.25786453049730557	0.07434230294622261	0.0	4.1654275031551435	0.082	0.16044277049894395	0.12277675931095013
gabpa_width	gabpa-a549-encsr000bpy	8	100.0	12	0.4298178583021223	0.5951321666666668	0.5963662755318745	0.25413827210173806	0.07276308858238753	0.0	4.32185061254585	0.111	0.05259381627005421	0.10948184618646645
gabpa_width	gabpa-a549-encsr000bpy	8	100.0	13	0.4461453352068343	0.6216239888889119	0.5941142060279515	0.30145189241174597	0.07235271167613977	0.0	4.314078674597744	0.09	0.15125536600380157	0.11923643221856504
gabpa_width	gabpa-a549-encsr000bpy	8	100.0	14	0.35655278215257385	0.5508569003323853	0.5151976638655175	0.23210440230122567	0.07380065987768462	0.0	4.396283787386658	0.086	0.10415040702313479	0.1266911713760345
gabpa_width	gabpa-a549-encsr000bpy	9	50.0	10	0.4968094352350144	0.6501963992592994	0.6303101144986684	0.10241302716596432	0.0717950273064492	0.0	4.918297400579246	0.135	0.009414965371923907	0.12017798240123537
gabpa_width	gabpa-a549-encsr000bpy	9	50.0	11	0.4834245228892135	0.6645909090909092	0.6210405138227261	0.09467396254553909	0.07095806447278358	0.0	5.186943354643783	0.144	0.17872461508751689	0.15133897923407583
gabpa_width	gabpa-a549-encsr000bpy	9	50.0	12	0.4798670322373579	0.6447066666666667	0.62801575215699	0.09195437998100425	0.07034994123915007	0.0	5.394880053139964	0.129	0.008393399209624926	0.15783320983900584
gabpa_width	gabpa-a549-encsr000bpy	9	50.0	13	0.4105186010569973	0.6388851785196675	0.5526821212231368	0.08874213701843342	0.07061341742812216	0.0	5.534324119043622	0.212	0.15264938404183676	0.028418023185214653
gabpa_width	gabpa-a549-encsr000bpy	9	50.0	14	0.48651220157917846	0.6606428571428572	0.6027693710444104	0.08853095876129985	0.07223320738382823	0.0	5.619661026949379	0.1	0.13373151619035886	0.6265084452983283
gabpa_width	gabpa-a549-encsr000bpy	9	75.0	10	0.5194558210461729	0.6624466000000001	0.6675615362074501	0.16055587245450725	0.07186168352239833	0.0	4.166177059443432	0.086	0.3480922142172294	0.11897533273307734
gabpa_width	gabpa-a549-encsr000bpy	9	75.0	11	0.4526787335887295	0.6329825454545456	0.6060374912048094	0.13419373182787384	0.07109952513491327	0.0	4.469776971743895	0.109	0.010790448755296578	0.09529783890914362
gabpa_width	gabpa-a549-encsr000bpy	9	75.0	12	0.4612435138728346	0.6275525833333333	0.6059901242784121	0.1909279346446124	0.07164040713518609	0.0	4.673785133218622	0.111	0.009572924887628405	0.10003610335948693
gabpa_width	gabpa-a549-encsr000bpy	9	75.0	13	0.45204249122885604	0.6384715544267532	0.5967664691391483	0.1721004621560088	0.07084063583219107	0.0	4.866925178378981	0.106	0.20884050756347589	0.12222425331958349
gabpa_width	gabpa-a549-encsr000bpy	9	75.0	14	0.4235571483464065	0.6296306514778486	0.5839768730219852	0.10312588242172359	0.07055075661468092	0.0	4.957388153594736	0.116	0.16066124607754856	0.15036045227509653
gabpa_width	gabpa-a549-encsr000bpy	9	100.0	10	0.45328218846097734	0.6183952255814744	0.5841003993942537	0.3264587803175904	0.07450638112707782	0.0	3.5370831705649337	0.086	0.1934609739069353	0.07274695185113378
gabpa_width	gabpa-a549-encsr000bpy	9	100.0	11	0.4270307593842997	0.6249696893939469	0.586319332243452	0.20112763803507783	0.07518873856520124	0.0	3.7970303882368173	0.096	0.27030265437480705	0.07267230981895384
gabpa_width	gabpa-a549-encsr000bpy	9	100.0	12	0.4310695204306277	0.6171182522746708	0.5806856051184609	0.2997656235300539	0.07614935266033554	0.0	3.946802159418259	0.093	0.26206177184099205	0.03833397512364015
gabpa_width	gabpa-a549-encsr000bpy	9	100.0	13	0.4393620230867477	0.6127700930674453	0.5886297219205876	0.298349791223141	0.07276230121920539	0.0	4.011625270251233	0.081	0.012008119843947593	0.14550481493914738
gabpa_width	gabpa-a549-encsr000bpy	9	100.0	14	0.37420480579104565	0.5745123571428572	0.5307433575586576	0.2623989168492263	0.07481978236796655	0.0	3.9675309729121273	0.099	0.2398256181161434	0.1448378704576745
gabpa_width	gabpa-a549-encsr000bpy	10	50.0	10	0.49650496013735285	0.6496217015503983	0.639282419973715	0.11782117113586292	0.07146350819505239	0.0	4.786541763758936	0.129	0.21944109824271046	0.13971324715847044
gabpa_width	gabpa-a549-encsr000bpy	10	50.0	11	0.48565382209046815	0.6609947332016304	0.6196632533071138	0.10542766088089572	0.07069569095692371	0.0	5.101174536297792	0.138	0.025204813686047788	0.040315967075402276
gabpa_width	gabpa-a549-encsr000bpy	10	50.0	12	0.43478840803049473	0.6340809166668212	0.5895042425143944	0.09489146800864112	0.07055180519202697	0.0	5.281787733791928	0.138	0.01587979959264953	0.042888883647791975
gabpa_width	gabpa-a549-encsr000bpy	10	50.0	13	0.4047167415418854	0.5958728544550083	0.5551661021227347	0.09516629932809839	0.07044096615982631	0.0	5.408954665503383	0.139	0.15595797783589813	0.043015871134919524
gabpa_width	gabpa-a549-encsr000bpy	10	50.0	14	0.41631973158803987	0.6372301597884116	0.5704611076283569	0.09337134671230406	0.07024187390633196	0.0	5.47539489532598	0.135	0.014491260059243704	0.03933878405033331
gabpa_width	gabpa-a549-encsr000bpy	10	75.0	10	0.5008884492820125	0.6537000000000001	0.6429973933279717	0.1795647581153126	0.07163229422620776	0.0	4.218342596611713	0.08	0.014710533701331569	0.027092419509107457
gabpa_width	gabpa-a549-encsr000bpy	10	75.0	11	0.4911068636502829	0.6714545454545454	0.6355529931375448	0.13866398355675763	0.07056852009608762	0.0	4.558664695497372	0.1	0.01702455536338424	0.03437364293590483
gabpa_width	gabpa-a549-encsr000bpy	10	75.0	12	0.44830527540110615	0.6290833333333334	0.6006348529455819	0.18744481984791453	0.07085761249984919	0.0	4.689231433843603	0.1	0.021744856204074917	0.03738882346184625
gabpa_width	gabpa-a549-encsr000bpy	10	75.0	13	0.39239462481245496	0.6124531461539001	0.5488072681382582	0.14945011589319443	0.07139912259767014	0.0	4.800223696399857	0.09	0.06957947414873479	0.038628887573328725
gabpa_width	gabpa-a549-encsr000bpy	10	75.0	14	0.4252253565448009	0.6470788841699731	0.5929372961506472	0.10949757009911734	0.07033284661669517	0.0	4.868677962944207	0.074	0.0548944223593587	0.05321110657948192
gabpa_width	gabpa-a549-encsr000bpy	10	100.0	10	0.5254400067705818	0.6723698118279882	0.6525672530596264	0.32403359285543026	0.07438990818485716	0.0	3.5553480614894135	0.093	0.012620326840569152	0.1574273318636223
gabpa_width	gabpa-a549-encsr000bpy	10	100.0	11	0.45045475450839123	0.6189825648621624	0.5991604633257144	0.25514158870435083	0.07556490751146483	0.0	3.9997596079986555	0.089	0.06838358258103962	0.08079597552770285
gabpa_width	gabpa-a549-encsr000bpy	10	100.0	12	0.4049883594511292	0.5871313230594041	0.5497163772699445	0.2669662350109617	0.07313015449996003	0.0	4.06848850826341	0.073	0.1429988907192481	0.05387527524024464
gabpa_width	gabpa-a549-encsr000bpy	10	100.0	13	0.47171675305676436	0.6521565384615384	0.598649173074862	0.3149489829885475	0.07342813267702819	0.0	4.179857623628796	0.057	0.21311827146047538	0.05246319254283072
gabpa_width	gabpa-a549-encsr000bpy	10	100.0	14	0.4244135294974351	0.6147731149068509	0.5732865665400689	0.3172116580218935	0.07349835727015445	0.0	4.279354447027768	0.069	0.027426073910265587	0.08405255480683471
